playerID,year,tmID,GP,GS,minutes,oRebounds,dRebounds,dq,PostGP,PostGS,PostMinutes,PostoRebounds,PostdRebounds,PostDQ,Postperformance,performance,points_precision,Postpoints_precision
phillta01w,7,HOU,22.5,7.0,338.5,29.0,45.5,0.5,2.5,0.0,26.5,0.5,4.0,0.0,7.0,130.0,137.0,7.5
phillta01w,8,HOU,26.5,1.5,294.0,21.0,42.0,0.5,2.5,0.0,26.5,0.5,4.0,0.0,7.0,100.5,99.5,7.5
pierspl01w,5,PHO,33.0,5.0,602.0,37.0,43.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.0,259.0,0.0
pierspl01w,6,DET,32.0,15.0,702.5,41.5,64.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.0,293.5,0.0
pierspl01w,6,PHO,32.0,15.0,702.5,41.5,64.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.0,293.5,0.0
pierspl01w,7,DET,22.0,12.0,521.6666666666666,30.666666666666668,53.333333333333336,2.0,0.6666666666666666,0.0,6.666666666666667,1.0,1.0,0.0,2.0,213.33333333333334,215.66666666666666,2.6666666666666665
pierspl01w,8,DET,23.0,3.6666666666666665,442.3333333333333,30.0,54.333333333333336,0.6666666666666666,4.0,0.0,69.66666666666667,6.666666666666667,13.333333333333334,0.0,46.333333333333336,196.0,180.66666666666666,31.0
pierspl01w,9,DET,34.0,0.0,711.5,57.0,107.5,2.5,10.5,0.5,235.0,24.5,42.0,1.0,150.5,402.5,293.0,111.5
pierspl01w,10,DET,31.0,0.0,753.5,67.0,99.5,3.0,8.5,0.5,194.0,19.5,29.0,1.0,113.0,480.0,342.0,90.0
pondeca01w,8,PHO,32.0,32.0,1067.0,37.0,70.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,741.0,655.0,0.0
pondeca01w,9,PHO,31.5,31.5,1016.5,26.0,83.5,1.5,4.5,4.5,150.0,5.5,16.0,0.0,145.5,708.5,631.0,103.0
pondeca01w,10,PHO,31.5,31.5,984.0,20.5,95.0,0.5,4.5,4.5,150.0,5.5,16.0,0.0,145.5,738.5,697.0,103.0
powelel01w,2,ORL,20.0,1.0,347.0,17.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,91.0,0.0
powelel01w,3,DET,26.0,16.5,701.0,24.5,49.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296.0,267.0,0.0
powelel01w,3,ORL,26.0,16.5,701.0,24.5,49.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296.0,267.0,0.0
powelel01w,4,DET,20.666666666666668,15.333333333333334,586.6666666666666,21.666666666666668,42.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.6666666666667,248.66666666666666,0.0
powelel01w,5,DET,21.0,15.666666666666666,547.6666666666666,25.333333333333332,41.666666666666664,0.0,2.6666666666666665,2.6666666666666665,73.0,2.0,8.0,0.0,30.0,265.3333333333333,199.66666666666666,24.0
powelel01w,6,DET,31.5,29.5,849.0,37.0,58.0,0.0,5.5,5.5,158.0,5.0,13.0,0.0,67.5,354.0,244.5,47.0
powelel01w,7,CHI,29.5,23.5,715.5,28.0,54.0,0.0,2.5,1.5,64.5,3.0,3.5,0.0,26.5,253.5,190.5,11.0
powelel01w,7,DET,29.5,23.5,715.5,28.0,54.0,0.0,2.5,1.5,64.5,3.0,3.5,0.0,26.5,253.5,190.5,11.0
powelel01w,8,DET,18.0,8.0,347.3333333333333,13.0,26.333333333333332,0.0,0.6666666666666666,0.0,10.666666666666666,0.6666666666666666,1.6666666666666667,0.0,2.6666666666666665,120.66666666666667,100.0,0.0
powelel01w,9,DET,19.0,5.0,231.33333333333334,8.333333333333334,15.666666666666666,0.0,3.6666666666666665,1.0,31.333333333333332,0.6666666666666666,3.0,0.0,7.333333333333333,70.66666666666667,61.0,4.0
powelni01w,6,SAC,31.0,0.0,384.0,10.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,178.0,0.0
powelni01w,7,SAC,32.5,17.0,686.0,21.0,76.5,0.0,4.0,4.0,128.5,1.0,9.0,0.0,51.5,328.5,339.5,60.0
powelni01w,8,SAC,34.0,34.0,937.0,28.5,99.0,0.0,8.5,8.5,255.5,5.0,25.5,0.0,120.0,462.5,498.5,104.5
powelni01w,9,SAC,34.0,34.0,936.0,45.0,116.0,0.0,6.0,6.0,167.0,6.0,23.0,0.0,98.0,532.5,544.0,67.0
powelni01w,10,SAC,34.0,33.5,965.0,53.0,117.5,1.0,3.0,3.0,85.0,4.5,13.0,0.0,62.5,591.5,634.0,47.5
pricear01w,9,CHI,34.0,34.0,893.0,83.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,493.0,349.0,0.0
pricear01w,10,ATL,34.0,22.5,828.0,70.0,94.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,415.5,314.0,0.0
pricear01w,10,CHI,34.0,22.5,828.0,70.0,94.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,415.5,314.0,0.0
pridely01w,2,MIN,32.0,1.0,462.0,22.0,39.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,173.0,0.0
pridely01w,3,MIN,32.0,7.5,587.5,34.5,69.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.5,205.0,0.0
pridely01w,4,LAS,31.5,14.5,651.0,36.0,88.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0,218.5,0.0
pridely01w,4,MIN,31.5,14.5,651.0,36.0,88.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0,218.5,0.0
pringla01w,10,MIN,29.0,7.0,377.0,52.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.0,115.0,0.0
queenbr01w,9,CHI,4.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
quiglal01w,10,PHO,14.0,0.0,100.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,62.0,0.0
quinnno01w,9,MIN,34.0,19.0,670.0,18.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268.0,214.0,0.0
quinnno01w,10,LAS,33.0,22.0,601.5,15.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239.0,192.0,0.0
raglafe01w,4,PHO,31.0,3.0,432.0,27.0,21.0,0.0,2.0,0.0,19.0,2.0,4.0,0.0,12.0,167.0,192.0,14.0
raglafe01w,5,HOU,17.0,1.5,235.5,13.5,11.5,0.0,1.0,0.0,9.5,1.0,2.0,0.0,6.0,85.5,109.0,7.0
raglafe01w,6,HOU,18.5,5.0,278.0,9.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.5,105.0,0.0
randase01w,3,SEA,32.0,30.0,884.0,32.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364.0,434.0,0.0
randase01w,3,UTA,32.0,30.0,884.0,32.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364.0,434.0,0.0
randase01w,4,SAS,20.333333333333332,15.333333333333334,492.3333333333333,24.666666666666668,40.0,0.0,1.6666666666666667,0.0,20.666666666666668,1.0,3.0,0.0,8.666666666666666,204.33333333333334,229.66666666666666,9.666666666666666
randase01w,5,SAS,20.666666666666668,5.666666666666667,310.6666666666667,22.333333333333332,25.0,0.0,1.6666666666666667,0.0,20.666666666666668,1.0,3.0,0.0,8.666666666666666,113.0,131.0,9.666666666666666
rasmukr01w,2,MIA,13.0,3.5,231.5,22.5,26.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,72.5,0.0
rasmukr01w,3,MIA,18.0,3.3333333333333335,293.0,26.0,36.0,0.0,1.0,0.0,7.666666666666667,1.0,1.0,0.0,0.3333333333333333,112.33333333333333,87.33333333333333,3.6666666666666665
rasmukr01w,4,IND,29.5,4.0,545.0,37.0,65.5,0.0,1.5,0.0,11.5,1.5,1.5,0.0,0.5,193.5,116.0,5.5
rasmukr01w,5,IND,32.0,15.0,744.0,42.5,73.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296.5,171.5,0.0
rasmukr01w,6,CHA,33.0,14.5,753.0,42.5,71.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296.0,205.5,0.0
rasmukr01w,6,HOU,33.0,14.5,753.0,42.5,71.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296.0,205.5,0.0
rasmukr01w,7,PHO,20.0,7.666666666666667,414.3333333333333,23.0,41.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.33333333333334,102.66666666666667,0.0
rasmukr01w,8,CON,20.333333333333332,17.0,486.3333333333333,33.333333333333336,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.0,87.66666666666667,0.0
rasmukr01w,9,MIN,33.5,17.5,715.0,53.5,96.0,0.5,1.0,0.0,19.0,0.0,2.0,0.0,7.5,255.5,135.0,5.0
reddja01w,2,SEA,26.0,8.0,387.0,18.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,196.0,0.0
reddja01w,3,SEA,29.0,7.0,523.0,23.5,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.5,270.0,0.0
reedbr01w,2,PHO,32.0,30.0,1090.0,59.0,128.0,0.0,2.0,2.0,73.0,2.0,5.0,0.0,34.0,826.0,489.0,24.0
reedbr01w,3,PHO,16.5,15.0,551.5,29.5,65.5,0.0,1.0,1.0,36.5,1.0,2.5,0.0,17.0,416.0,251.5,12.0
reidtr01w,2,MIA,29.0,17.0,620.0,45.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265.0,223.0,0.0
reidtr01w,3,PHO,25.0,9.5,449.0,27.5,41.0,0.5,1.5,0.0,10.5,0.5,2.0,0.0,4.0,181.0,147.5,5.0
reidtr01w,4,PHO,22.5,7.0,349.5,21.5,35.5,0.0,1.5,0.0,10.5,0.5,2.0,0.0,4.0,130.0,111.0,5.0
rileyru01w,3,MIA,32.0,20.0,799.0,51.0,79.0,3.0,3.0,3.0,110.0,5.0,11.0,0.0,33.0,275.0,189.0,33.0
rileyru01w,4,DET,29.0,14.0,659.0,37.5,72.5,2.0,1.5,1.5,55.0,2.5,5.5,0.0,16.5,227.0,172.5,16.5
rileyru01w,5,DET,30.0,21.0,757.0,41.5,104.0,1.5,4.0,4.0,129.0,7.5,17.0,0.0,79.0,322.0,209.0,67.5
rileyru01w,6,DET,34.0,34.0,1016.0,63.5,136.5,2.0,5.5,5.5,176.5,11.0,21.0,0.0,104.0,486.5,329.5,81.5
rileyru01w,7,DET,33.5,33.5,946.0,55.5,122.0,3.0,2.5,2.5,74.5,5.0,8.0,0.5,33.0,412.0,376.0,24.0
rileyru01w,8,SAS,33.5,33.5,865.0,39.5,121.0,3.0,6.0,6.0,139.5,7.5,14.0,0.5,36.5,342.5,318.5,42.0
rileyru01w,9,SAS,32.0,31.5,824.0,34.0,122.5,1.5,7.5,7.5,178.5,9.0,19.5,0.0,56.0,316.5,275.0,50.0
rileyru01w,10,SAS,30.0,16.0,676.5,23.0,105.0,1.5,7.0,3.0,143.0,5.5,16.5,0.0,37.5,229.0,227.0,48.5
rizzoje01w,2,CLE,32.0,2.0,437.0,6.0,30.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,93.0,98.0,3.0
rizzoje01w,3,CLE,32.0,1.0,456.5,4.0,29.0,0.0,2.0,0.0,24.0,0.0,1.5,0.0,7.0,124.5,141.5,7.5
rizzoje01w,4,CLE,29.0,12.5,585.5,3.5,46.5,1.5,1.5,0.0,22.5,0.0,1.5,0.0,7.0,208.5,208.0,6.0
robinas01w,6,PHO,19.0,0.0,130.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,19.0,0.0
robinas01w,7,CHI,26.5,7.5,394.5,26.0,39.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,106.5,0.0
robinas01w,7,SEA,26.5,7.5,394.5,26.0,39.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,106.5,0.0
robinas01w,8,SEA,21.0,6.666666666666667,326.6666666666667,27.333333333333332,38.0,1.0,0.6666666666666666,0.0,1.6666666666666667,0.0,0.0,0.0,-1.0,80.66666666666667,92.66666666666667,0.6666666666666666
robinas01w,9,SEA,20.666666666666668,3.3333333333333335,243.33333333333334,21.333333333333332,38.0,0.0,1.3333333333333333,0.6666666666666666,19.0,1.3333333333333333,4.0,0.0,9.0,67.33333333333333,59.333333333333336,5.333333333333333
robinas01w,10,SEA,33.0,3.0,369.0,29.5,56.5,0.0,2.5,1.5,49.0,4.5,9.5,0.0,21.5,87.5,80.5,10.5
robincr01w,2,NYL,27.0,14.0,722.0,26.0,42.0,0.0,7.0,0.0,150.0,7.0,13.0,0.0,59.0,280.0,299.0,56.0
robincr01w,3,NYL,29.5,23.0,851.0,24.5,55.5,0.5,6.5,3.0,186.5,7.0,14.5,0.0,70.0,361.5,344.0,64.0
robincr01w,4,NYL,32.0,32.0,1024.0,22.5,69.5,0.5,7.0,7.0,241.0,7.5,16.0,0.0,87.0,450.5,434.0,91.5
robincr01w,5,NYL,32.5,32.5,1073.0,17.5,63.5,0.0,4.0,4.0,129.5,4.0,8.0,0.0,46.5,451.0,480.0,55.5
robincr01w,6,NYL,30.5,30.0,984.0,16.0,60.5,1.0,2.5,2.5,87.5,2.0,6.0,0.5,45.5,423.0,443.5,39.5
robincr01w,7,WAS,30.0,29.0,929.5,24.0,67.5,1.5,3.5,3.5,112.5,2.5,9.5,0.5,53.0,348.0,382.5,53.5
robincr01w,8,WAS,29.5,29.0,848.0,23.5,61.5,1.5,2.0,1.0,43.5,1.0,5.0,0.0,13.5,267.5,325.5,20.5
salesny01w,2,ORL,32.0,32.0,995.0,43.0,96.0,2.0,3.0,3.0,106.0,1.0,8.0,0.0,31.0,538.0,517.0,41.0
salesny01w,3,ORL,32.0,31.5,1017.0,50.0,105.5,1.0,1.5,1.5,53.0,0.5,4.0,0.0,15.5,548.0,526.5,20.5
salesny01w,4,CON,32.0,31.5,1040.5,46.5,99.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,534.0,539.0,0.0
salesny01w,5,CON,33.0,33.0,1074.0,31.5,101.0,1.5,2.0,2.0,65.5,0.5,6.0,0.0,29.0,587.0,594.0,28.5
salesny01w,6,CON,34.0,34.0,1101.0,30.0,110.0,1.5,6.0,6.0,195.5,6.5,21.5,0.0,109.5,661.0,653.5,97.0
salesny01w,7,CON,34.0,34.0,1085.0,34.5,95.0,0.0,8.0,8.0,265.0,11.0,26.5,0.0,157.5,649.5,658.5,146.5
salesny01w,8,CON,28.0,27.0,841.5,28.5,74.5,0.0,6.5,6.5,210.5,10.0,21.0,0.0,111.0,514.5,504.0,118.0
samsh01w,2,MIA,31.0,27.0,904.0,38.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,493.0,584.0,0.0
samsh01w,3,MIA,31.5,29.5,1002.0,39.5,95.0,0.0,1.5,1.5,54.5,2.0,3.0,0.5,15.5,535.5,574.0,25.5
samsh01w,4,MIN,32.0,32.0,1086.5,49.5,96.5,0.0,1.5,1.5,54.5,2.0,3.0,0.5,15.5,600.0,573.0,25.5
samsh01w,5,SEA,33.0,30.0,1013.0,52.0,96.5,0.0,1.5,0.0,37.0,2.5,5.5,0.0,21.0,576.0,553.0,21.0
samsh01w,6,CHA,34.0,30.0,985.5,44.0,96.5,0.5,5.5,4.0,161.0,9.0,21.0,0.0,68.5,474.5,450.0,78.0
samsh01w,7,CHA,34.0,32.5,1046.5,47.5,94.5,1.0,4.0,4.0,124.0,6.5,15.5,0.0,47.5,450.5,453.5,57.0
samsh01w,8,IND,34.0,33.5,1032.5,53.0,105.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,505.0,519.0,0.0
samsh01w,9,DET,33.5,19.0,790.5,44.0,90.5,0.0,3.0,2.5,92.5,7.5,8.5,0.0,38.0,384.5,395.0,37.0
sanfona01w,5,WAS,17.0,0.0,134.0,10.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,51.0,0.0
sanfona01w,6,WAS,24.0,14.5,393.5,31.5,58.5,0.0,1.5,1.5,31.0,4.0,5.5,0.0,8.0,135.5,104.5,8.5
sanfona01w,7,WAS,29.0,14.5,473.0,34.0,65.5,0.0,1.5,1.5,31.0,4.0,5.5,0.0,8.0,166.0,126.0,8.5
sanfona01w,8,WAS,30.5,9.5,589.0,42.0,82.0,1.0,1.0,1.0,30.0,3.5,4.5,0.0,13.0,246.0,175.0,14.5
sanfona01w,9,WAS,34.0,25.0,939.5,84.5,138.0,3.5,1.0,1.0,30.0,3.5,4.5,0.0,13.0,432.5,269.5,14.5
sanfona01w,10,WAS,34.0,29.5,894.5,88.5,129.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,369.5,287.5,0.0
sanniol01w,10,DET,31.0,9.0,325.0,26.0,38.0,0.0,9.0,0.0,66.0,5.0,11.0,0.0,23.0,95.0,96.0,20.0
santoal01w,2,SEA,3.0,0.0,11.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0
santoke01w,3,DET,14.0,0.0,153.0,11.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,51.0,0.0
sauerpa01w,2,CLE,12.0,0.0,66.0,3.0,13.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,26.0,13.0,0.0
sauerpa01w,3,CLE,7.0,0.0,35.0,2.0,7.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,1.0,14.5,8.5,2.0
saundja01w,3,PHO,28.0,6.0,253.0,13.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,114.0,0.0
saureau01w,3,WAS,25.0,3.0,455.0,11.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,196.0,0.0
schumke01w,3,IND,28.0,5.0,380.0,23.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.0,99.0,0.0
schumke01w,4,IND,29.5,3.0,366.0,20.5,44.0,0.0,1.5,0.0,26.0,3.0,1.5,0.0,19.0,152.0,98.0,9.0
schumke01w,5,IND,32.5,1.0,416.0,29.0,50.0,0.0,1.5,0.0,26.0,3.0,1.5,0.0,19.0,192.0,141.0,9.0
schumke01w,6,IND,33.0,4.0,540.5,38.0,63.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259.5,205.5,0.0
schumke01w,7,NYL,33.0,10.5,558.5,31.0,55.0,0.0,2.0,0.0,21.0,3.5,0.5,0.0,15.0,217.0,199.5,10.0
schumke01w,8,PHO,27.5,17.5,527.5,32.0,60.0,0.5,2.0,0.0,21.0,3.5,0.5,0.0,15.0,193.0,181.5,10.0
schumke01w,9,DET,27.5,10.5,541.0,33.5,98.0,0.5,4.5,0.0,59.0,7.5,7.0,0.0,16.5,239.5,171.0,26.5
schumke01w,10,DET,20.5,0.0,316.0,16.5,67.0,0.0,8.5,0.0,106.5,10.0,16.5,0.0,31.0,137.5,87.0,36.5
schwege01w,3,MIN,24.0,8.0,423.0,15.0,35.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,179.0,0.0
schwege01w,4,MIN,27.0,8.5,466.0,11.0,39.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.5,146.0,0.0
scottol01w,2,IND,28.0,0.0,369.0,28.0,52.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,120.0,0.0
scottol01w,3,IND,30.0,15.0,572.0,40.0,80.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.5,193.5,0.0
scottol01w,5,CHA,31.0,31.0,975.0,80.0,131.0,2.0,3.0,3.0,99.0,7.0,17.0,0.0,27.0,410.0,258.0,16.0
scottol01w,6,SAC,34.0,0.0,398.0,28.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,94.0,0.0
scottol01w,7,IND,26.0,0.0,284.0,22.5,26.5,0.0,3.5,0.0,19.0,1.0,2.5,0.0,5.5,44.5,77.0,4.5
scottol01w,8,PHO,19.5,0.0,164.5,12.5,20.5,0.0,4.5,0.0,32.0,2.5,3.5,0.0,9.5,44.0,62.5,9.0
scottol01w,9,PHO,14.5,0.0,95.5,5.0,13.5,0.0,1.5,0.0,14.0,1.5,1.0,0.0,4.0,32.0,39.5,5.5
shakiel01w,2,HOU,14.0,0.0,150.0,14.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,48.0,0.0
shakiel01w,3,CHA,20.0,1.0,176.5,14.5,18.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,75.0,58.0,0.0
sharpkb01w,5,NYL,30.0,0.0,398.0,11.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,111.0,0.0
sharpkb01w,7,IND,30.0,0.0,240.0,5.0,16.0,0.0,5.0,0.0,20.0,0.0,1.0,0.0,9.0,63.0,69.0,6.0
sharpkb01w,8,IND,23.0,0.0,155.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,66.0,0.0
sharpkb01w,9,CHI,28.5,0.0,304.5,6.5,14.0,0.0,3.0,0.0,23.0,1.0,1.5,0.0,6.5,105.0,104.0,11.0
sharpkb01w,10,CHI,34.0,3.0,526.0,8.5,30.0,0.0,3.0,0.0,23.0,1.0,1.5,0.0,6.5,158.0,136.5,11.0
shielas01w,9,DET,26.0,0.0,304.0,14.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,230.0,0.0
shielas01w,9,HOU,26.0,0.0,304.0,14.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,230.0,0.0
smithai01w,5,WAS,31.0,2.0,422.0,21.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,204.0,0.0
smithbr01w,10,PHO,10.0,0.0,134.0,10.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,28.0,0.0
smithch02w,2,CHA,30.0,7.0,659.0,29.0,77.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.0,263.0,0.0
smithch02w,3,CHA,30.0,15.5,668.5,32.5,71.0,1.5,4.0,4.0,112.0,6.5,9.5,0.0,38.0,225.0,240.0,46.0
smithch02w,4,CHA,31.0,28.0,784.0,37.5,73.5,2.0,5.0,5.0,138.5,6.5,13.0,0.0,44.5,266.0,275.0,61.5
smithch02w,5,CHA,29.5,20.5,666.5,31.0,59.5,1.5,2.0,1.0,30.0,0.5,3.5,0.0,8.5,201.0,251.0,15.5
smithch02w,6,WAS,30.5,21.5,710.0,36.5,63.0,0.5,1.0,0.0,3.5,0.5,0.0,0.0,2.0,216.5,216.0,0.0
smithch02w,7,IND,34.0,34.0,1006.5,42.0,91.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332.5,271.5,0.0
smithch03w,2,SEA,32.0,3.0,516.0,14.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,110.0,0.0
smithch03w,4,PHO,32.0,8.0,589.0,18.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,127.0,0.0
smithcr01w,8,HOU,23.0,0.0,197.0,4.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,65.0,0.0
smithcr01w,9,MIN,25.0,11.5,440.0,8.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.5,149.0,0.0
smithcr01w,9,WAS,25.0,11.5,440.0,8.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.5,149.0,0.0
smithka01w,2,MIN,32.0,32.0,1193.0,28.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,733.0,725.0,0.0
smithka01w,3,MIN,32.0,32.0,1213.5,34.0,73.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,755.5,769.5,0.0
smithka01w,4,MIN,31.5,31.5,1186.0,32.0,75.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,671.5,722.5,0.0
smithka01w,5,MIN,32.5,32.5,1161.5,32.0,83.0,2.0,1.5,1.5,60.0,1.5,5.0,0.0,28.0,629.5,632.0,29.0
smithka01w,6,DET,28.5,28.5,992.5,28.5,82.5,1.5,1.5,1.5,60.0,1.5,5.0,0.0,28.0,588.5,542.5,29.0
smithka01w,6,MIN,28.5,28.5,992.5,28.5,82.5,1.5,1.5,1.5,60.0,1.5,5.0,0.0,28.0,588.5,542.5,29.0
smithka01w,7,DET,19.666666666666668,18.333333333333332,653.3333333333334,13.333333333333334,42.333333333333336,0.3333333333333333,0.6666666666666666,0.6666666666666666,22.333333333333332,0.6666666666666666,1.3333333333333333,0.0,7.666666666666667,324.6666666666667,347.0,15.333333333333334
smithka01w,8,DET,23.333333333333332,22.0,765.6666666666666,14.0,44.333333333333336,0.0,4.0,4.0,146.0,3.0,7.333333333333333,0.0,62.333333333333336,326.3333333333333,352.6666666666667,72.33333333333333
smithka01w,9,DET,34.0,34.0,1151.5,18.5,91.5,0.0,10.5,10.5,382.0,7.0,23.0,0.5,163.0,547.5,541.0,199.5
smithka01w,10,DET,34.0,34.0,1159.0,14.0,97.0,0.0,10.0,10.0,351.0,5.5,30.0,0.5,163.0,611.5,634.0,202.5
smithki01w,8,SAC,31.0,0.0,313.0,11.0,28.0,0.0,5.0,0.0,11.0,0.0,2.0,0.0,4.0,87.0,135.0,4.0
smithki01w,9,SAC,17.0,0.0,159.5,5.5,15.0,0.0,2.5,0.0,5.5,0.0,1.0,0.0,2.0,43.5,67.5,2.0
smithta01w,2,SAC,32.0,32.0,925.0,61.0,117.0,1.0,2.0,2.0,59.0,0.0,8.0,0.0,26.0,536.0,400.0,27.0
smithta01w,3,SAC,32.0,32.0,918.5,54.5,124.0,1.5,3.5,3.5,111.5,4.0,12.0,0.0,51.5,515.5,416.5,51.5
smithta01w,4,SAC,32.0,32.0,987.5,52.0,131.5,3.0,2.5,2.5,82.0,4.0,8.0,0.0,38.5,540.0,488.5,38.0
smithta01w,5,SAC,33.0,33.0,1024.5,58.5,129.0,3.0,3.0,3.0,88.0,4.5,18.5,0.0,57.0,585.0,537.5,52.0
smithta01w,6,CHA,34.0,33.5,947.0,53.5,109.0,1.0,6.0,6.0,180.5,10.0,28.5,0.0,120.5,538.5,519.0,106.0
smithta01w,7,CHA,32.5,32.0,985.5,45.5,104.5,0.5,3.0,3.0,92.5,5.5,10.0,0.0,63.5,505.0,503.5,54.0
smithta01w,8,PHO,32.5,32.5,1017.5,46.5,124.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,546.5,532.0,0.0
smithta01w,9,PHO,34.0,34.0,1022.0,51.0,149.0,1.0,4.5,4.5,143.0,8.0,27.0,0.0,85.0,603.0,547.0,64.0
smithta01w,10,PHO,29.5,29.5,897.0,52.0,146.0,2.0,4.5,4.5,143.0,8.0,27.0,0.0,85.0,515.0,438.0,64.0
snellbe01w,7,PHO,20.0,0.0,226.0,19.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,100.0,0.0
